exporterId;exportateur;importerId;importateur;distance_km;premiere_annee;derniere_annee;n_annees;conttype;Comment
1163;Falkland Is.;780;Sri Lanka (Ceylon);13872,55242;2017;2020;4;0;
1163;Falkland Is.;10;Greenland;13855,73119;2003;2025;17;0;
1163;Falkland Is.;359;Moldova (Bessarabia) (Moldavian Republic);13809,16241;2015;2024;10;0;
1163;Falkland Is.;290;Poland;13663,29237;2000;2025;13;0;
1163;Falkland Is.;696;United Arab Emirates (Trucial Oman);13657,61695;2011;2025;12;0;
1163;Falkland Is.;690;Kuwait;13650,41131;2014;2018;2;0;
1163;Falkland Is.;640;Turkey (Ottoman Empire);13640,9694;2000;2025;16;0;
1163;Falkland Is.;698;Oman (Sultanate of Muscat and Oman);13633,07111;2024;2024;1;0;
1163;Falkland Is.;692;Bahrain;13605,63873;2006;2025;7;0;
1163;Falkland Is.;390;Denmark;13566,56174;2002;2025;19;0;
1163;Falkland Is.;360;Romania;13517,28499;2001;2024;9;0;
1163;Falkland Is.;317;Slovakia;13480,70233;2000;2011;6;0;
1163;Falkland Is.;11;Faeroe Is.;13471,76012;2000;2025;21;0;
1163;Falkland Is.;395;Iceland;13444,65258;2000;2024;11;0;
1163;Falkland Is.;860;East Timor (Portuguese Timor);13310,88905;2014;2017;4;0;
1163;Falkland Is.;316;Czech Republic;13308,04079;2000;2025;11;0;
1163;Falkland Is.;310;Hungary;13269,94292;2000;2025;12;0;
1163;Falkland Is.;660;Lebanon;13225,44661;2001;2024;11;0;
1163;Falkland Is.;255;Germany (Zollverein);13152,90184;1912;2025;32;0;
1163;Falkland Is.;352;Cyprus;13139,29078;2004;2019;4;0;
1163;Falkland Is.;348;Serbia (Serbia and Montenegro) (Federal Republic of Yugoslavia);13129,60467;2000;2025;24;0;
1163;Falkland Is.;305;Austria;13094,77304;2001;2025;10;0;
1163;Falkland Is.;781;Maldive Islands;13067,77877;2016;2016;1;0;
1163;Falkland Is.;210;Netherlands;13067,06287;1913;2025;29;0;
1163;Falkland Is.;347;Kosovo;13010,83572;2013;2024;6;0;
1163;Falkland Is.;343;North Macedonia (Former Yugoslav Republic of Macedonia) (Macedonia);12987,69038;2000;2025;21;0;
1163;Falkland Is.;349;Slovenia;12979,79065;2001;2025;21;0;
1163;Falkland Is.;346;Bosnia-Herzegovina;12973,1603;2003;2025;22;0;
1163;Falkland Is.;670;Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah);12971,47109;2008;2025;11;0;
1163;Falkland Is.;200;United Kingdom;12965,20332;1861;2025;179;0;
1163;Falkland Is.;666;Israel;12948,96655;2016;2016;1;0;
1163;Falkland Is.;344;Croatia;12941,74573;2000;2019;16;0;
1163;Falkland Is.;341;Montenegro;12938,48882;2006;2025;19;0;
1163;Falkland Is.;211;Belgium;12883,17337;2000;2025;16;0;
1163;Falkland Is.;212;Luxemburg;12871,83107;2002;2022;7;0;
1163;Falkland Is.;339;Albania;12837,14659;2006;2025;18;0;
1163;Falkland Is.;20;Canada (Province of Canada);12834,26271;2000;2025;25;0;
1163;Falkland Is.;350;Greece;12805,27271;2005;2025;4;0;
1163;Falkland Is.;225;Switzerland;12711,23169;2000;2021;12;0;
1163;Falkland Is.;205;Ireland;12598,62861;2007;2025;16;0;
1163;Falkland Is.;325;Italy;12554,47775;2000;2025;22;0;
1163;Falkland Is.;651;Egypt Arab Republic (Egypt);12226,59901;2010;2023;7;0;
1163;Falkland Is.;230;Spain;11566,55488;1914;2025;45;0;
1163;Falkland Is.;900;Australia;11412,74206;2001;2025;19;0;
1163;Falkland Is.;625;Sudan (Anglo-Egyptian Sudan) (Mahdist State);11406,96382;2002;2002;1;0;
1163;Falkland Is.;235;Portugal;11175,76219;2000;2025;10;0;
1163;Falkland Is.;935;Vanuatu (New Hebrides);11161,47212;2008;2011;2;0;
1163;Falkland Is.;2;United States of America;10882,94884;1913;2025;44;0;
1163;Falkland Is.;591;Seychelles;10870,00489;2008;2012;4;0;
1163;Falkland Is.;930;New Caledonia;10831,20491;2002;2002;1;0;
1163;Falkland Is.;600;Morocco;10667,55564;2012;2025;13;0;
1163;Falkland Is.;615;Algeria (Regency of Algiers);10638,20429;2015;2025;9;0;
1163;Falkland Is.;950;Fiji;10505,96296;2004;2015;4;0;
1163;Falkland Is.;990;Samoa (Western Samoa) (German Samoa);10328,28544;2004;2004;1;0;
1163;Falkland Is.;501;Kenya (British East Africa Protectorate);10273,89688;2020;2023;3;0;
1163;Falkland Is.;500;Uganda;10241,62195;2004;2004;1;0;
1163;Falkland Is.;436;Niger;10142,51729;2013;2018;5;0;
1163;Falkland Is.;590;Mauritius;9956,656805;2007;2025;13;0;
1163;Falkland Is.;581;Comoros;9814,973504;2012;2012;1;0;
1163;Falkland Is.;517;Rwanda;9790,201907;2007;2011;2;0;
1163;Falkland Is.;512;Tanzania (Tanganyika);9747,526986;2000;2018;9;0;
1163;Falkland Is.;435;Mauritania;9354,844882;2002;2002;1;0;
1163;Falkland Is.;580;Madagascar (Malagasy Republic);9341,732499;2000;2024;12;0;
1163;Falkland Is.;432;Mali (French Sudan) (Upper Senegal and Niger);9326,482635;2007;2021;8;0;
1163;Falkland Is.;70;Mexico;9304,863418;2001;2025;20;0;
1163;Falkland Is.;475;Nigeria;9289,766389;2000;2020;5;0;
1163;Falkland Is.;471;Cameroun (French Cameroon);9240,526558;2017;2017;1;0;
1163;Falkland Is.;553;Malawi (Nyasaland) (British Central Africa Protectorate);9105,405545;2000;2025;4;0;
1163;Falkland Is.;439;Burkina Faso (Upper Volta);8984,367792;2014;2024;3;0;
1163;Falkland Is.;434;Benin (Dahomey);8913,784953;2012;2013;2;0;
1163;Falkland Is.;461;Togo (French Togoland);8832,215764;2000;2006;7;0;
1163;Falkland Is.;541;Mozambique (Portuguese East Africa);8652,921984;2019;2023;3;0;
1163;Falkland Is.;481;Gabon;8644,143332;2013;2016;3;0;
1163;Falkland Is.;452;Ghana (Gold Coast);8638,389686;2001;2025;7;0;
1163;Falkland Is.;551;Zambia (Northern Rhodesia);8610,000528;2001;2023;10;0;
1163;Falkland Is.;433;Senegal;8539,003764;2016;2025;7;0;
1163;Falkland Is.;960;French Polynesia;8519,212539;2012;2013;2;0;
1163;Falkland Is.;920;New Zealand;8485,327132;2002;2025;19;0;
1163;Falkland Is.;437;Ivory Coast;8354,574092;2005;2022;10;0;
1163;Falkland Is.;438;Guinea (French Guinea) (Rivieres du Sud);8274,571858;2000;2006;5;0;
1163;Falkland Is.;402;Cape Verde;8214,803923;1922;2023;13;0;
1163;Falkland Is.;80;Belize (British Honduras);8175,305131;2001;2001;1;0;
1163;Falkland Is.;90;Guatemala;8064,526322;2016;2016;1;0;
1163;Falkland Is.;540;Angola;8018,848991;2000;2025;14;0;
1163;Falkland Is.;42;Dominican Republic (Santo Domingo);7923,831073;2000;2019;4;0;
1163;Falkland Is.;91;Honduras;7855,1335;2020;2020;1;0;
1163;Falkland Is.;92;El Salvador;7822,898301;2015;2015;1;0;
1163;Falkland Is.;572;Eswatini (Swaziland);7780,384307;2017;2021;2;0;
1163;Falkland Is.;60;St. Kitts-Nevis;7688,537498;2013;2015;3;0;
1163;Falkland Is.;58;Antigua and Barbuda (Antigua);7668,23939;2024;2025;2;0;
1163;Falkland Is.;571;Botswana (Bechuanaland);7619,741896;2008;2010;2;0;
1163;Falkland Is.;68;Netherlands Antilles;7457,369049;2006;2010;3;0;
1163;Falkland Is.;56;St. Lucia;7305,999149;2019;2019;1;0;
1163;Falkland Is.;94;Costa Rica;7271,988742;2007;2024;11;0;
1163;Falkland Is.;1069;Aruba;7226,279747;2008;2023;2;0;
1163;Falkland Is.;53;Barbados;7224,706476;1926;1927;2;0;
1163;Falkland Is.;55;Grenada;7109,553503;2008;2018;3;0;
1163;Falkland Is.;565;Namibia (South West Africa) (German South West Africa);7094,649394;2000;2025;16;0;
1163;Falkland Is.;560;South Africa;7080,330797;1914;2025;40;0;
1163;Falkland Is.;52;Trinidad and Tobago;6949,483618;2019;2022;2;0;
1163;Falkland Is.;110;Guyana (British Guiana);6396,795605;2012;2023;2;0;
1163;Falkland Is.;115;Surinam (Dutch Guiana);6211,360878;2018;2018;1;0;
1163;Falkland Is.;130;Ecuador;5914,363948;2012;2012;1;0;
1163;Falkland Is.;135;Peru;4953,628208;2019;2020;2;0;
1163;Falkland Is.;140;Brazil;4236,821487;1915;2025;34;0;
1163;Falkland Is.;145;Bolivia;3893,316839;2016;2025;5;0;
1163;Falkland Is.;150;Paraguay;3144,284971;2006;2011;2;0;
1163;Falkland Is.;155;Chile;2292,410172;1907;1928;29;0;
1163;Falkland Is.;165;Uruguay;2101,242544;1914;1932;26;0;
1163;Falkland Is.;160;Argentina (La Plata);2010,761443;1907;1929;17;0;
950;Fiji;1063;Leeward Is.;13718,42637;1932;1932;1;0;
950;Fiji;1055;Windward Is.;13693,86162;1932;1932;1;0;
950;Fiji;1062;Anguilla;13611,17125;2000;2024;11;0;
950;Fiji;1065;Curacao;12843,32375;2012;2015;2;0;
950;Fiji;1069;Aruba;12749,22114;2001;2008;5;0;
950;Fiji;9002;Cocos (Keeling) Is.;8678,120204;1934;1938;3;0;
950;Fiji;9004;Norfolk I.;1598,562974;1929;1930;2;0;
950;Fiji;9253;Niue I.;1280,496238;1937;1937;1;0;
950;Fiji;9321;Wallis and Futuna Is.;585,2083829;1920;1933;14;5;
375;Finland;1163;Falkland Is.;14913,51545;1938;2024;27;0;
375;Finland;4060;Tristan da Cunha;11873,08479;1938;1938;1;0;
375;Finland;1069;Aruba;9082,692077;1992;2025;33;0;
375;Finland;1065;Curacao;9069,06928;2013;2025;13;0;
375;Finland;1033;Cayman Is.;8846,644288;1935;1935;1;0;
375;Finland;1055;Windward Is.;8599,757366;1934;1938;4;0;
375;Finland;1063;Leeward Is.;8243,866336;1934;1938;4;0;
375;Finland;1073;Sint Maarten;8208,21369;2013;2025;13;0;
375;Finland;1062;Anguilla;8187,817391;2000;2025;24;0;
375;Finland;5201;Italian East Africa;6295,868311;1937;1938;2;0;
375;Finland;6811;West Aden Protectorate;5852,732392;1938;1938;1;0;
375;Finland;6090;Río de Oro;5487,777258;1928;1933;6;0;
375;Finland;6631;West Bank;3717,799203;1999;1999;1;0;
375;Finland;6203;Tripolitania (Regency of Tripoli);3694,755156;1930;1930;1;0;
375;Finland;3353;Dodecanese Is. (Aegean Is.);3178,23365;1934;1935;2;0;
375;Finland;2003;Channel Is.;2434,708399;1935;1938;3;0;
220;France;1163;Falkland Is.;12441,74923;1883;2024;70;0;
220;France;8151;Cochin China;10212,25125;1867;1875;9;0;
220;France;1069;Aruba;7639,363082;1990;2025;35;0;
220;France;1065;Curacao;7590,561898;2013;2025;13;0;
220;France;1048;Trinidad;7150,737336;1856;1887;9;0;
220;France;1032;Turks and Caicos Is.;7055,557491;1856;1856;1;0;
220;France;4050;St. Helena;7050,017366;1924;1930;7;0;
220;France;1055;Windward Is.;6920,092718;1856;1930;74;0;
220;France;1073;Sint Maarten;6680,925412;2013;2025;13;0;
220;France;1064;St. Barthelemy;6673,747229;1834;1834;1;0;
220;France;1062;Anguilla;6664,288478;2000;2025;25;0;
220;France;1063;Leeward Is.;6659,523599;1856;1930;68;0;
220;France;1029;St. Pierre and Miquelon;4326,049598;1833;1938;180;0;
220;France;6631;West Bank;3279,658845;1995;1999;5;0;
220;France;6202;Cyrenaica;2336,058232;1927;1930;6;0;
220;France;6203;Tripolitania (Regency of Tripoli);1832,743824;1912;1930;8;0;
220;France;6030;Tetuan;1412,526717;1860;1862;3;0;
220;France;6067;Captaincy-general of north Africa;1378,261864;1860;1886;25;0;
120;French Guiana;1029;St. Pierre and Miquelon;4780,640454;1839;1839;2;0;
751;French India;1029;St. Pierre and Miquelon;12172,53595;1879;1879;2;0;
751;French India;5801;Nossi Be;4474,857436;1879;1879;1;0;
751;French India;8151;Cochin China;2882,946611;1879;1879;1;0;
810;French Indochina;7110;Kwanchowan;474,6497738;1934;1938;5;5;
960;French Polynesia;1062;Anguilla;10268,96388;2008;2008;1;0;
960;French Polynesia;1065;Curacao;9449,758695;2011;2011;1;0;
430;French West Africa;9004;Norfolk I.;18290,25705;1904;1904;1;0;
430;French West Africa;9740;Palmyra Is.;16584,89856;1904;1904;1;0;
430;French West Africa;9620;Pitcairn Is.;14139,44556;1904;1904;1;0;
430;French West Africa;8218;Manjung (Dindings);11649,71048;1904;1904;1;0;
430;French West Africa;3654;Buryatia;10271,77895;1913;1913;1;0;
430;French West Africa;1163;Falkland Is.;8995,667549;1904;1904;1;0;
430;French West Africa;3805;Sweden-Norway Neutral Zone;6348,67114;1913;1913;1;0;
430;French West Africa;1063;Leeward Is.;6000,379138;1904;1904;1;0;
430;French West Africa;1055;Windward Is.;5988,926798;1904;1904;1;0;
430;French West Africa;3762;Ingushetia, Republic of;5763,925749;1913;1913;1;0;
430;French West Africa;5523;Mashona;5349,073577;1904;1904;1;0;
430;French West Africa;5522;Ndebele (Matabeleland);5320,763325;1904;1904;1;0;
430;French West Africa;2004;Isle of Man;4425,210103;1913;1913;1;0;
430;French West Africa;2111;Moresnet;4168,803419;1913;1913;1;0;
430;French West Africa;3504;Samos;4116,087206;1913;1913;1;0;
430;French West Africa;3353;Dodecanese Is. (Aegean Is.);4081,84192;1913;1913;1;0;
430;French West Africa;3502;Mount Athos;4080,050334;1913;1913;1;0;
430;French West Africa;3471;Novi Pazar;4050,312544;1913;1913;1;0;
430;French West Africa;3340;Scutari;3906,567251;1913;1913;1;0;
430;French West Africa;2003;Channel Is.;3900,901203;1913;1913;1;0;
430;French West Africa;3327;S.M.O.M. (Sovereign & Military Order of Jerusalem, Rhodes and Malta);3515,667335;1913;1913;1;0;
430;French West Africa;4050;St. Helena;3388,863172;1904;1904;1;0;
430;French West Africa;2333;Ile des Faisans;3233,021411;1913;1913;1;0;
430;French West Africa;2311;Spain-Gibraltar Neutral Zone;2411,637952;1913;1913;1;0;
430;French West Africa;4781;Lagos;1335,476335;1896;1904;13;1;
430;French West Africa;4783;Southern Nigeria (Niger Coast Protectorate);1335,476335;1912;1912;1;1;
430;French West Africa;4383;Loos Is.;1047,617288;1896;1904;3;0;
430;French West Africa;3503;New Greece;;1913;1913;1;0;
481;Gabon;1069;Aruba;9109,084312;1996;2018;5;0;
481;Gabon;1065;Curacao;9001,674983;2012;2021;4;0;
481;Gabon;1163;Falkland Is.;8644,143332;2015;2015;1;0;
481;Gabon;1062;Anguilla;8411,736123;2005;2007;3;0;
481;Gabon;6631;West Bank;4420,818627;2007;2025;17;0;
420;Gambia;1032;Turks and Caicos Is.;6012,559374;1857;1860;3;0;
420;Gambia;1069;Aruba;5897,111351;2008;2023;7;0;
420;Gambia;1065;Curacao;5796,729899;2011;2013;2;0;
420;Gambia;6631;West Bank;5553,112425;2011;2014;2;0;
420;Gambia;1062;Anguilla;5105,24717;2005;2006;2;0;
420;Gambia;1048;Trinidad;4986,537711;1857;1860;3;0;
420;Gambia;1063;Leeward Is.;4976,609393;1857;1860;3;0;
420;Gambia;1055;Windward Is.;4941,924634;1857;1860;3;0;
420;Gambia;4383;Loos Is.;486,4031093;1897;1898;2;0;
420;Gambia;4338;Goree;242,6634808;1859;1859;1;4;
372;Georgia;1073;Sint Maarten;10020,50581;2022;2022;1;0;
255;Germany (Zollverein);9900;Samoa;15885,47998;1889;1896;8;0;
255;Germany (Zollverein);1163;Falkland Is.;13152,90184;1880;2025;72;0;
255;Germany (Zollverein);1069;Aruba;8239,819343;1990;2025;35;0;
255;Germany (Zollverein);1065;Curacao;8198,054915;2013;2025;13;0;
255;Germany (Zollverein);7120;Kiauchau;8193,780057;1898;1913;16;0;
255;Germany (Zollverein);1055;Windward Is.;7563,360778;1890;1938;58;0;
255;Germany (Zollverein);1073;Sint Maarten;7290,36541;2013;2025;13;0;
255;Germany (Zollverein);1063;Leeward Is.;7280,984599;1890;1938;40;0;
255;Germany (Zollverein);1062;Anguilla;7272,750414;2000;2025;25;0;
255;Germany (Zollverein);5200;Italian Somaliland;6371,417758;1905;1907;2;0;
255;Germany (Zollverein);4383;Loos Is.;5110,97208;1897;1904;8;0;
255;Germany (Zollverein);4781;Lagos;4996,849611;1897;1906;19;0;
255;Germany (Zollverein);1029;St. Pierre and Miquelon;4705,535761;1899;1924;14;0;
255;Germany (Zollverein);6631;West Bank;2961,460883;1997;1999;3;0;
255;Germany (Zollverein);2249;Heligoland;382,006087;1886;1888;2;4;
452;Ghana (Gold Coast);1069;Aruba;7551,746455;2005;2017;2;0;
452;Ghana (Gold Coast);1065;Curacao;7448,160478;2011;2023;8;0;
452;Ghana (Gold Coast);1062;Anguilla;6792,724524;2015;2017;2;0;
452;Ghana (Gold Coast);4792;Old Calabar (Efik);1085,516758;1884;1884;1;0;
452;Ghana (Gold Coast);4782;Oil Rivers Protectorate;871,7503902;1885;1885;1;0;
452;Ghana (Gold Coast);4784;Northern Nigeria (British Nigeria);815,4465498;1902;1908;4;0;
452;Ghana (Gold Coast);4781;Lagos;516,1159976;1887;1905;38;5;
452;Ghana (Gold Coast);4783;Southern Nigeria (Niger Coast Protectorate);516,1159976;1902;1913;23;5;
452;Ghana (Gold Coast);4347;Cotonou;418,6571872;1885;1885;1;4;
452;Ghana (Gold Coast);4341;Old Dahomey;342,9168013;1884;1885;2;4;
231;Gibraltar;1069;Aruba;6929,521432;2019;2022;2;0;
231;Gibraltar;1062;Anguilla;5959,262736;2005;2006;2;0;
231;Gibraltar;6631;West Bank;3753,867464;2019;2019;1;0;
4338;Goree;220;France;4023,938776;1854;1858;3;0;
350;Greece;1163;Falkland Is.;12805,27271;1998;2025;19;0;
350;Greece;1069;Aruba;9410,561114;1993;2025;29;0;
350;Greece;1065;Curacao;9348,730327;2013;2025;13;0;
350;Greece;1073;Sint Maarten;8448,392455;2014;2025;12;0;
350;Greece;1062;Anguilla;8433,894366;2000;2024;17;0;
350;Greece;4050;St. Helena;6760,891003;1924;1930;6;0;
350;Greece;1029;St. Pierre and Miquelon;6277,279016;1934;1934;1;0;
350;Greece;5200;Italian Somaliland;4649,54248;1931;1935;5;0;
350;Greece;6090;Río de Oro;3818,835371;1930;1930;1;0;
350;Greece;5201;Italian East Africa;3637,786872;1937;1938;2;0;
350;Greece;6631;West Bank;1333,807145;1997;1999;3;0;
350;Greece;6203;Tripolitania (Regency of Tripoli);1083,46497;1927;1930;6;0;
350;Greece;3343;Fiume;1039,103114;1922;1922;1;0;
350;Greece;6202;Cyrenaica;703,0346402;1930;1930;2;5;
350;Greece;3353;Dodecanese Is. (Aegean Is.);443,0825753;1922;1938;17;2;
350;Greece;3349;Ionian Is.;215,8896016;1833;1864;21;2;
10;Greenland;1069;Aruba;6917,086606;2022;2022;1;0;
10;Greenland;1062;Anguilla;6169,311337;2003;2007;2;0;
55;Grenada;1069;Aruba;901,0454126;1993;2018;7;0;
55;Grenada;1065;Curacao;794,4833062;2012;2022;7;0;
55;Grenada;1062;Anguilla;697,2891708;2002;2023;16;0;
55;Grenada;1073;Sint Maarten;676,4935713;2023;2023;1;0;
65;Guadeloupe;8151;Cochin China;16761,62949;1879;1879;1;0;
65;Guadeloupe;5801;Nossi Be;12514,30941;1879;1879;1;0;
65;Guadeloupe;1163;Falkland Is.;7571,968578;1933;1935;3;0;
65;Guadeloupe;1029;St. Pierre and Miquelon;3439,819602;1839;1879;4;0;
65;Guadeloupe;1055;Windward Is.;337,2555676;1933;1935;5;4;
65;Guadeloupe;1063;Leeward Is.;95,19864328;1933;1935;3;3;
985;Guam;1065;Curacao;15336,39343;2020;2025;6;0;
985;Guam;1069;Aruba;15230,41572;2008;2025;15;0;
985;Guam;6631;West Bank;10984,75721;2019;2021;2;0;
90;Guatemala;6631;West Bank;12191,46119;2022;2025;3;0;
90;Guatemala;1163;Falkland Is.;8064,526322;1875;2023;3;0;
90;Guatemala;1062;Anguilla;2910,988862;2016;2024;6;0;
90;Guatemala;1065;Curacao;2324,829069;2016;2025;9;0;
90;Guatemala;1069;Aruba;2214,160926;1997;2025;28;0;
438;Guinea (French Guinea) (Rivieres du Sud);1069;Aruba;6432,149877;2014;2018;2;0;
438;Guinea (French Guinea) (Rivieres du Sud);1065;Curacao;6328,924191;2016;2025;10;0;
438;Guinea (French Guinea) (Rivieres du Sud);1062;Anguilla;5675,233674;2005;2006;2;0;
438;Guinea (French Guinea) (Rivieres du Sud);6631;West Bank;5348,80805;2010;2022;4;0;
404;Guinea-Bissau (Portuguese Guinea);6631;West Bank;5593,402009;2014;2016;2;0;
110;Guyana (British Guiana);6631;West Bank;10118,97619;2019;2019;1;0;
110;Guyana (British Guiana);9620;Pitcairn Is.;8379,092161;1927;1928;2;0;
110;Guyana (British Guiana);4781;Lagos;6938,148844;1903;1905;2;0;
110;Guyana (British Guiana);1163;Falkland Is.;6396,795605;1927;2023;4;0;
110;Guyana (British Guiana);4050;St. Helena;6378,403414;1927;1928;2;0;
110;Guyana (British Guiana);1029;St. Pierre and Miquelon;4586,225044;1932;1934;3;0;
110;Guyana (British Guiana);1062;Anguilla;1448,720993;2000;2025;24;0;
110;Guyana (British Guiana);1073;Sint Maarten;1428,499392;2019;2025;7;0;
110;Guyana (British Guiana);1069;Aruba;1392,690501;1995;2025;29;0;
110;Guyana (British Guiana);1063;Leeward Is.;1292,104121;1880;1938;73;0;
110;Guyana (British Guiana);1065;Curacao;1284,750127;2011;2025;10;0;
110;Guyana (British Guiana);1055;Windward Is.;861,8846293;1880;1938;96;5;
110;Guyana (British Guiana);1048;Trinidad;567,6506891;1880;1887;12;4;
41;Haiti;6631;West Bank;10511,98603;2012;2016;2;0;
41;Haiti;1063;Leeward Is.;1183,455369;1927;1938;9;0;
41;Haiti;1062;Anguilla;1032,163493;2013;2025;12;0;
41;Haiti;1065;Curacao;859,5130914;2013;2025;13;0;
41;Haiti;1033;Cayman Is.;811,0776753;1936;1937;2;0;
41;Haiti;1069;Aruba;783,1440836;1991;2024;33;0;
248;Hamburg;1161;Buenos Aires;11806,14787;1853;1853;2;0;
248;Hamburg;1064;St. Barthelemy;7295,855252;1845;1847;3;0;
248;Hamburg;1023;New Brunswick;5221,57512;1845;1848;4;0;
248;Hamburg;1022;Nova Scotia;5147,698013;1845;1848;4;0;
248;Hamburg;1024;Prince Edward Is.;5064,872996;1845;1848;4;0;
248;Hamburg;2247;Schleswig;186,4235176;1845;1856;11;0;
248;Hamburg;2249;Heligoland;155,6415184;1845;1856;12;0;
248;Hamburg;2248;Holstein;72,05432795;1845;1856;12;1;
91;Honduras;1065;Curacao;1947,550971;2016;2025;10;0;
91;Honduras;1069;Aruba;1837,301289;1992;2025;26;0;
91;Honduras;1033;Cayman Is.;863,1150782;1929;1937;8;5;
720;Hong Kong;1163;Falkland Is.;16709,70956;1919;1938;15;0;
720;Hong Kong;1069;Aruba;16138,58782;1989;2025;36;0;
720;Hong Kong;1055;Windward Is.;16050,20691;1919;1938;15;0;
720;Hong Kong;1063;Leeward Is.;15633,71471;1919;1938;15;0;
720;Hong Kong;7352;Vladivostok;2839,528629;1919;1922;4;0;
720;Hong Kong;7110;Kwanchowan;405,756946;1931;1938;8;0;
310;Hungary;8151;Cochin China;8949,274141;1937;1938;2;0;
310;Hungary;1069;Aruba;8926,906417;2005;2025;20;0;
310;Hungary;1065;Curacao;8878,549347;2013;2025;13;0;
310;Hungary;1055;Windward Is.;8204,563847;1931;1938;6;0;
310;Hungary;1073;Sint Maarten;7968,904872;2013;2025;13;0;
310;Hungary;1062;Anguilla;7952,22234;2005;2025;14;0;
310;Hungary;1063;Leeward Is.;7947,453994;1931;1938;6;0;
310;Hungary;4050;St. Helena;7430,9287;1925;1934;10;0;
310;Hungary;5200;Italian Somaliland;5609,091519;1936;1936;1;0;
310;Hungary;5201;Italian East Africa;4620,658795;1936;1938;2;0;
310;Hungary;6090;Río de Oro;3907,281421;1928;1933;6;0;
310;Hungary;6203;Tripolitania (Regency of Tripoli);1645,020639;1926;1934;9;0;
310;Hungary;3353;Dodecanese Is. (Aegean Is.);1360,099319;1932;1938;5;0;
395;Iceland;1163;Falkland Is.;13444,65258;1959;2025;21;0;
395;Iceland;1069;Aruba;6997,85507;1997;2025;13;0;
395;Iceland;1065;Curacao;6991,250497;2022;2025;3;0;
750;India;1163;Falkland Is.;15481,27181;1875;2023;69;0;
750;India;1069;Aruba;15124,87965;2005;2025;20;0;
750;India;1065;Curacao;15087,72573;2020;2023;4;0;
